Location,Retail_Name
7,San Francisco Coffee (Menara HP)
7,Restoran Pelita Sdn Bhd
7,Hospitium Industries Sdn Bhd
7,Fairus Weiss Holding (M) Sdn Bhd
7,La Risata (Damansara) Sdn Bhd
7,Wonderful Lifestyle Sdn Bhd
7,Pengkalan Mewah Sdn Bhd
7,Pekan Kopitiam & Bistro
7,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Shoplex Mont Kiara
7,New Era Restaurant Sdn Bhd
7,Daorae (Desa Sri Hartamas) Sdn Bhd
7,Berjaya Krispy Kreme Doughnuts Sdn Bhd
7,The Seduction Restaurant Group Sdn Bhd
7,M & W MAX SDN BHD
7,San Francisco Coffee (Menara Millenium)
7,San Francisco Coffee (Menara HP)
7,Gloria Jean's Coffee Menara I & PI
7,OldTown White Coffee Sri Hartamas
7,Gloria Jean's Coffee Bukit Damansara
7,Pizza Hut Damansara Height
7,Domino's Pizza (DAMANSARA HEIGHTS)
7,KFC Desa Sri Hartamas
7,Nando's Chicken Mont Kiara
7,McDonald's Mont Kiara
7,Wesgede Sdn Bhd
7,Starbucks Damansara Town Centre
7,Vivente Sdn Bhd
7,Connoisseurs Corner (Klgcc) Sdn Bhd
7,Restoran Sri Ayutthaya Sdn Bhd
7,Tan Lee Nee
7,Coffee Bean & Tea Leaf (M) Sdn Bhd The
7,Jawahar Ali Taib Khan
7,Victoria Station Restaurant
7,Zaffron Restaurants Sdn Bhd
7,Decanter Sdn Bhd
7,Celine Corporation Sdn Bhd
7,Victoria Station Sdn Bhd
7,Prestige Wish Sdn Bhd
7,This Wonderful Life Sdn Bhd
7,Restaurant Aliyaa Sdn Bhd
7,Ko Art Worldwide Sdn Bhd
7,Taipan Chef Sdn Bhd
7,Amarjit Singh Gurbachan Singh
7,Pelita Samudra Pertama (M) Sdn Bhd
7,A Martin Marketing Sdn Bhd
7,Restoran Pride Of India Sdn Bhd
7,Pengkalan Mewah Sdn Bhd
8,Restoran Beriani Asif
8,Restoran Faaz Maju
8,Formula One Internet Cafe
8,Restoran Shun De Ju Fu Zhuang Sdn. Bhd.
8,Sea Star Restaurant
8,Restoran Ariff
8,Rahmaniya Bistro
8,Kong Ming Pandan Indah Restaurant
8,Restoran Makanan Laut Hiong Pan
8,Alanna Kitchen
8,Rex Dimention Cafe
8,Rex Dimention Cafe
8,Rex Dimention Cafe
8,Restoran Ariff
8,Oldtown Kopitiam Sdn Bhd
8,Favor Cafe
8,Rex Dimention Cafe
8,Mohammad Chow Restaurant Sdn. Bhd.
8,Fatty Hong Fish Head Restaurant
8,Restoran Tai Tze Wah Kee
8,Yen Zi Restaurant
8,Restoran Sunara Maju
8,Restoran Al Jasra
8,Well Fortunes Restaurant
8,Al Shaheem Trading Sdn Bhd
8,Restoran Nasi Kandar Hameeds Maju
8,Restoran Pandan Mesra
8,Restoran Wang Lai Heng
8,Creative Food Delight Sdn Bhd
8,Restoran Al Sharjah
8,Maxandcarl Global Resources
8,Restoran Pee Nong
8,Restoran Pee Nong
8,Shabu Houz Sdn Bhd
8,Pak Ya Chinese Muslim Food Corner
8,Restoran Mk Bistro
8,Resepi Arena Sdn Bhd
8,Marhaba Restaurant
8,M & G Bbq
8,Restoran Fatimah Ghous
8,Restoran Fatimah Ghous
8,Restoran Tsim Tung Sdn Bhd
8,MZ Food Corner
8,Tea Time Bakery
8,Fkf Hotel & Restaurant Supplies Sdn Bhd
8,Station One Products Sdn Bhd (Pandan Indah)
8,Canai Cafe
8,Restoran Assalam
8,Lucky Star F&B Sdn Bhd
8,Restoran Fadhni
8,Restoran Tsim Tung Sdn Bhd
8,Restoran Hafiz
8,Restoran Pandan Ria Majujaya
8,OldTown White Coffee Ampang Waterfront
8,OldTown White Coffee Pandan Indah
8,OldTown White Coffee Axis Atrium
8,Pizza Hut Taman Putra
8,Pizza Hut Taman Putra Sulaiman
8,Domino's Pizza (PANDAN JAYA)
8,Domino's Pizza (PANDAN INDAH )
8,ANIENOOR RESOURCES
8,KFC Taman Cempaka (Axis Atrium)
8,McDonald's Petronas Taman Dagang DT
8,Kedai Ayamas @ Bandar Baru Ampang
8,Pizza Hut Bandar Baru Ampang
8,Papparich (AMPANG AVENUE)
8,KFC Pandan Indah
8,KFC Ampang 2
8,KFC Taman Putra
8,Berjaya Vegetarian Restaurant
8,Sarifah Restaurant
8,Lee Wah Kee Restaurant
8,McDonald's Pandan Mewah DT
8,Taman Muda Baru Restaurant
8,Loqman Adam Restaurant
8,Restoran Pee Nong
8,Starbucks Ampang Point
8,Mendy Hadramawt Sdn Bhd
8,Rum Makan Murni
8,MN Roasters (AP) Sdn Bhd
8,Kedai Kopi & Makanan Tsin Fatt
8,Ahsan Arslan Sdn Bhd
8,Five As Diners
8,Millennium Option (M) Sdn Bhd
8,Khow Kee
8,The Giant Steam Boat House (Ampang) Sdn Bhd
8,Shahul Hameed Abd Kareem
8,Wong Chong Weng
8,Shahul Hamid Abd Majid
8,Chia Guat Ling
8,Siow Chok Tong
8,Restoran Zinza
8,Sathiasilan Sinnapan
8,Kedai Makanan Weng Wah
8,Hoh Tuck Wah
8,Chan Weng Sang
8,Loke Yun Restoran
8,Restoran Alif Layila Sdn Bhd
8,Home Town Yong Tow Foo
8,Too Cheong Futt
8,Restoran Hai-Yang
8,Cheong Kin Sing
8,Restoran Chee Leong
8,Foong Set Seafood Rstnt
8,Keong Kee Sea Food Restaurant
8,Orchard View Yong Tau Foo
8,Q Thai Vlge Rstnt
8,Black & White Stn
8,Hong Kee Tim Sum Rstnt Sdn Bhd
8,Fkf Hotel & Restaurant Supplies Sdn Bhd
8,Restoran Oversea (S B) Sdn Bhd
8,New Midas Sdn Bhd
8,T Mor Place
8,Kebaba Restaurant Sdn Bhd
8,Fabulous Temptation Sdn Bhd
8,Restoran Oversea (SB) Sdn Bhd
8,Min Star Restaurant
9,Uncle G Restaurant Sdn. Bhd.
9,Uncle G Restaurant Sdn. Bhd.
9,Siam Street Cuisine Sdn Bhd
9,Bakso Monster Cafe
9,Thanas Restaurant
9,Restoran Al Karam
9,Pizza Hut Restaurants Sdn Bhd - (Komplek Mutiara)
9,Solist Global Sdn Bhd
9,Griffiths Cafe Holdings Sdn Bhd
9,Cosmo Restaurants Sdn Bhd
9,Berjaya Krispy Kreme Doughnuts Sdn Bhd
9,Al Rahmat As Salam Restaurant
9,Old Town Kopitiam Sdn Bhd
9,Bluefire (Mont Kiara) Sdn Bhd
9,Restoran Yoga Sai
9,Restoran Bestari (M) Sdn Bhd
9,Dinasti Binaraya Sdn Bhd
9,Restoran Loke Yun Sdn Bhd
9,Delicious Barbeque Sdn Bhd - (Sunway Putra Mall)
9,Lets Fat Cafe
9,HD Marketing & Distribution Sdn Bhd
9,Restoran Prima Sentul
9,Berjaya Starbucks Coffee Company Sdn Bhd
9,Restoran Azf
9,Wesley Cafe Enterprise
9,Restoran Haji Shahul Sdn.bhd.
9,Rd Infinity Bar And Restaurant
9,Ariff Maju Bistro
9,Adz Services & Management
9,Adam Dal Fried Sdn Bhd
9,Sushi Train (Malaysia) Sdn Bhd
9,Thai Cup Restaurant
9,Top Leader Sdn Bhd
9,Restoran Nasi Kandar Emaan
9,Restoran Ashan Sharif Sdn Bhd
9,Restoran Nasi Kandar Waseem
9,Red Lobster Restaurant Sdn Bhd
9,Secret Recipe Cakes & Cafe Sdn Bhd
9,Restoran Afsin
9,Restoran Tze Ern
9,Aroma Visual Sdn Bhd
9,Super Dining Sdn Bhd
9,Empire Sushi Group Sdn Bhd
9,Thirst Network Sdn Bhd
9,Ma Maison Tonkatsu Sdn Bhd
9,Chef Richard Bistro Sdn Bhd
9,Dwisha Ventures Sdn Bhd
9,Perfect Edition (M) Sdn Bhd
9,Perfect Edition (M) Sdn Bhd
9,Berjaya Roasters (M) Sdn Bhd
9,Kotosia Sdn Bhd
9,Restoran Ashan Sharif Sdn Bhd
9,Healy Macs Cafe Sdn Bhd
9,Destin Vegetarian Restaurant
9,C&P Oasis Sdn Bhd
9,Shimatomo Malaysia Sdn Bhd
9,Ss Goreng Pisang Enterprise
9,Maraheb Restaurant Sdn Bhd
9,Restoran Bestari (M) Sdn Bhd
9,Restoran Bestari (M) Sdn Bhd
9,Perfects Treats Sdn Bhd
9,Restoran Al Naz Maju
9,Baguette Fusion
9,Moghul Mahal Restaurant Sdn Bhd
9,Sushi Kin Sdn Bhd
9,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Sunway Putra Mall
9,Nando's Chickenland Malaysia Sdn Bhd
9,Nando's Chickenland Malaysia Sdn Bhd
9,Namoo Resources Sdn Bhd
9,SECRET GARDEN SDN BHD
9,San Francisco Coffee (Publika Solaris Dutamas)
9,OldTown White Coffee Brickfields
9,KIN KIN KITCHEN
9,BGTeck Builders Sdn Bhd
9,NIRMALA VILAS RESTAURANT SDN BHD
9,Sushi King Sunway Putra Mall
9,The Manhattan Fish Market (Sunway Putra Mall)
9,Domino's Pizza (JALAN IPOH )
9,KFC Sentul Raya
9,Papparich (SUNWAY PUTRA)
9,KFC Wisma Hualang
9,Nando's Chicken Publika
9,Nando's Chicken Sunway Putra
9,Kenny Rogers Roasters Sunway Putra Mall
9,Eng Kee Restaurant
9,Jung Hua Restaurant
9,Good Classic Restaurant
9,Yee Chuan Restaurant
9,Vistana Restaurant
9,Madam Tea Restaurant
9,Papparich (PUBLIKA SOLARIS DUTAMAS)
9,On The Table Rstnt Sdn Bhd
9,Pine Three Ts Dee Rstnt Sdn Bhd
9,Nathalie Gourmet Studio Sdn Bhd
9,Asnoro F&b Sdn Bhd
9,Lim Ah Seng
9,Soh Boo Siew
9,Restoran Madras
9,Low Swee Huat
9,Metroplex Holdings Sdn Bhd
9,Dynasty Hotel Kuala Lumpur
9,Cameleon Vegetarian Restoran
9,A T Rajah Sykt
9,Jopine Gourmet Sdn Bhd
9,Kyros International Sdn Bhd
10,Han Woo Ri (M) Sdn Bhd
10,Restoran Beriani Asif
10,Phd Delivery Taman Putra Sulaiman
10,Restoran Shun De Ju Fu Zhuang Sdn. Bhd.
10,Restoran Ariff
10,Eco Awareness Sdn Bhd
10,Rahmaniya Bistro
10,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Ampang
10,Kong Ming Pandan Indah Restaurant
10,Restoran Makanan Laut Hiong Pan
10,Alanna Kitchen
10,Rex Dimention Cafe
10,Rex Dimention Cafe
10,Rex Dimention Cafe
10,Restoran Ariff
10,Oldtown Kopitiam Sdn Bhd
10,Rex Dimention Cafe
10,Berjaya Starbucks Coffee Company Sdn Bhd
10,Fatty Hong Fish Head Restaurant
10,Yen Zi Restaurant
10,Restoran Al Jasra
10,Well Fortunes Restaurant
10,Restoran Nasi Kandar Hameeds Maju
10,Shaghayegn Restaurant Sdn Bhd
10,Restoran Teochew & Hakka
10,Secret Recipe Cakes & Cafe Sdn Bhd
10,Secret Recipe Cakes & Cafe Sdn Bhd
10,Kapalaya Tomyam
10,Creative Food Delight Sdn Bhd
10,Maxandcarl Global Resources
10,Restoran Pee Nong
10,Restoran Pee Nong
10,Pelita Samudra Pertama (M) Sdn Bhd
10,Shabu Houz Sdn Bhd
10,Pak Ya Chinese Muslim Food Corner
10,Resepi Arena Sdn Bhd
10,Marhaba Restaurant
10,Manna Nutrient Sdn Bhd
10,M & G Bbq
10,Kepiting Specialist Sdn Bhd
10,Soondae Ya Korean Restaurant Sdn Bhd
10,Six Eight Eight Korean Bbq Restaurant Sdn Bhd
10,Restoran Fatimah Ghous
10,Restoran Fatimah Ghous
10,Restoran Tsim Tung Sdn Bhd
10,Restoran Awwal Maju
10,Flying Turtle Sdn Bhd
10,MZ Food Corner
10,Poly Ocean Sdn Bhd
10,Go Rae Jung Sdn Bhd
10,Pizza Hut Restaurants Sdn Bhd - (Tesco Extra Ampang)
10,Million Combination Sdn Bhd
10,Fkf Hotel & Restaurant Supplies Sdn Bhd
10,Wonderful Lifestyle Sdn Bhd
10,Beautiful Sunflower Sdn Bhd
10,Sushi Kin Sdn Bhd
10,Station One Products Sdn Bhd (Pandan Indah)
10,Kangsane Restaurant Sdn Bhd
10,Nando's Chickenland Malaysia Sdn Bhd
10,Dommal Food Services Sdn Bhd
10,Dommal Food Services Sdn Bhd
10,Restoran Assalam
10,Lucky Star F&B Sdn Bhd
10,Bright Delight Corporation Sdn Bhd
10,Restoran Fadhni
10,Restoran Tsim Tung Sdn Bhd
10,Restoran Hafiz
10,Me'nate Steak Hub (Ampang Jaya)
10,Naili's Place
10,Chalet Suisse
10,Restoran Pandan Ria Majujaya
10,Gloria Jean's Coffee KPJ Ampang Putri
10,OldTown White Coffee Ampang Waterfront
10,OldTown White Coffee Pandan Indah
10,OldTown White Coffee Ampang Point
10,OldTown White Coffee Axis Atrium
10,Sushi King Ampang Point
10,The Manhattan Fish Market (Ampang Point)
10,Pizza Hut Tesco Ampang
10,Nando's Chicken Ampang Point
10,Domino's Pizza (PANDAN JAYA)
10,Domino's Pizza (PANDAN INDAH )
10,Eastern Crabs Restaurant
10,KFC Tesco Ampang
10,KFC Taman Cempaka (Axis Atrium)
10,McDonald's Petronas Taman Dagang DT
10,Kedai Ayamas @ Bandar Baru Ampang
10,Pizza Hut Bandar Baru Ampang
10,Pizza Hut Ampang Point
10,Papparich (AMPANG AVENUE)
10,KFC Pandan Indah
10,KFC Ampang 2
10,Berjaya Vegetarian Restaurant
10,McDonald's Petronas Ampang
10,Lee Wah Kee Restaurant
10,McDonald's Pandan Mewah DT
10,McDonald's Ampang Point
10,KFC Ampang Point
10,Domino's Pizza (Ampang)
10,Mak Jah Corner
10,Restoran Pee Nong
10,Starbucks Ampang Point
10,Mendy Hadramawt Sdn Bhd
10,Rum Makan Murni
10,Secret Recipe (Ampang Point)
10,MN Roasters (AP) Sdn Bhd
10,Ahsan Arslan Sdn Bhd
10,Five As Diners
10,Lai Wei Jiin
10,Millennium Option (M) Sdn Bhd
10,Shahul Hameed Abd Kareem
10,Top Point View Sdn Bhd
10,Wong Chong Weng
10,Sensible Rainbow Sdn Bhd
10,Shahul Hamid Abd Majid
10,Chia Guat Ling
10,Siow Chok Tong
10,Sathiasilan Sinnapan
10,Hoh Tuck Wah
10,Chan Weng Sang
11,Uncle G Restaurant Sdn. Bhd.
11,Restoran Al Falah Corner
11,Uncle G Restaurant Sdn. Bhd.
11,Oiso Korean Infinite Restaurant Sdn. Bhd.
11,Restoran Al Karam
11,Hkkb Seafood Restaurant Sdn Bhd
11,Jaff Cuisine Sdn Bhd
11,Pizza Hut Restaurants Sdn Bhd - (Komplek Mutiara)
11,Solist Global Sdn Bhd
11,Restoran Ayam Penyet Idaman Melati
11,Chef Little Seafood Steamboat Restaurant Sdn. Bhd.
11,Hongkong Banjeom Restoran Sdn Bhd
11,Yew Kee Yong Tow Foo Restaurant
11,Griffiths Cafe Holdings Sdn Bhd
11,Sariwon Restaurant Sdn Bhd
11,Bluefire (Mont Kiara) Sdn Bhd
11,The Coffee Bean & Tea Leaf (M) Sdn Bhd - Solaris Mont Kiara
11,The Epic Food Kitchen Sdn Bhd
11,Restoran Yiyi Tou
11,Restoran Bestari (M) Sdn Bhd
11,Buildarch Hospitality Sdn. Bhd.
11,Buildarch Hospitality Sdn. Bhd.
11,Restoran Loke Yun Sdn Bhd
11,Grand Saisaki Sdn Bhd
11,Berjaya Starbucks Coffee Company Sdn Bhd
11,Berjaya Burger Sdn Bhd
11,Wesley Cafe Enterprise
11,Sushi Train (Malaysia) Sdn Bhd
11,Syafa Curry House
11,Gogi King Restaurant Sdn Bhd
11,Thai Cup Restaurant
11,Top Leader Sdn Bhd
11,Am Setia Restaurant Sdn Bhd
11,Km Sura Restaurant Sdn. Bhd.
11,Restoran Nasi Kandar Emaan
11,Restoran Ashan Sharif Sdn Bhd
11,Maju V Jaya Cafe
11,Restoran Afsin
11,Restoran Tze Ern
11,Thirst Network Sdn Bhd
11,Ma Maison Tonkatsu Sdn Bhd
11,Restoran Sun Kar Hee Sdn Bhd
11,Sk Bistro Sdn Bhd
11,Perfect Edition (M) Sdn Bhd
11,Kotosia Sdn Bhd
11,Majeed Cafe
11,Naresh Global Concepts Sdn Bhd
11,Restoran Ashan Sharif Sdn Bhd
11,Cosy Lifestyle Sdn Bhd
11,Apex-Pal Malaysia Sdn Bhd
11,Healy Macs Cafe Sdn Bhd
11,Hakga Seafood Restaurant
11,C&P Oasis Sdn Bhd
11,Oldtown Kopitiam Sdn Bhd
11,Shimatomo Malaysia Sdn Bhd
11,Apgujeong Daido Sdn Bhd
11,Maraheb Restaurant Sdn Bhd
11,Restoran Bestari (M) Sdn Bhd
11,Restoran Bestari (M) Sdn Bhd
11,Restoran Al Naz Maju
11,Baguette Fusion
11,Moghul Mahal Restaurant Sdn Bhd
11,Nando's Chickenland Malaysia Sdn Bhd
11,Jmt Restoran Maju Sdn Bhd
11,Dommal Food Services Sdn Bhd
11,Dommal Food Services Sdn Bhd
11,Namoo Resources Sdn Bhd
11,SECRET GARDEN SDN BHD
11,Cosans Coffee Solaris Mont Kiara
11,San Francisco Coffee (Publika Solaris Dutamas)
11,OldTown White Coffee Brickfields
11,OldTown White Coffee Jalan Kuching
11,KIN KIN KITCHEN
11,Domino's Pizza (MONT KIARA )
11,"KFC Sri Sinar, Segambut"
11,Nando's Chicken Publika
11,Pak Tuan Syed Restaurant
11,Papparich (PUBLIKA SOLARIS DUTAMAS)
11,On The Table Rstnt Sdn Bhd
11,Pine Three Ts Dee Rstnt Sdn Bhd
11,Nathalie Gourmet Studio Sdn Bhd
11,AO Synergy Holdings Sdn Bhd
11,Kow Lai Fong
11,Metroplex Holdings Sdn Bhd
11,Kyros International Sdn Bhd
12,Ssb Cafe & Bistro
12,Restoran Chennai Masala
12,Jom Tarik Pj Cafe
12,Phd Delivery Pj Old Town
12,Golden Hour Snooker & Cafe
12,Golden Arches Restaurants Sdn
12,5 Cafe
12,Acha Curry
12,Restoran Dapurjawa
12,Golden World Restaurant Sdn. Bhd.
12,Restoran Chennai Masala
12,Restoran Sharfudeen Maju
12,Restoran Feng Wei
12,Restoran Shafah Sdn. Bhd.
12,Berjaya Starbucks Coffee Company Sdn Bhd
12,Berjaya Starbucks Coffee Company Sdn Bhd
12,Pj Cafe & Bistro
12,Al Mashur Management
12,Abqaf F & B Sdn. Bhd.
12,Rahasiyam Bar & Cafe
12,Restaurant Jin Xuan Hong Kong (PJ) Sdn Bhd.
12,Eden Inc. Bhd
12,Ajmeer Curry House
12,Shanar Curry House Sdn Bhd
12,Village Roast Duck Sdn Bhd
12,Restaurant Piccadilly Sdn Bhd
12,PTH Ventures Sdn Bhd
12,Persia Restaurant Sdn Bhd
12,Little Taiwan Sdn Bhd
12,Splendid Style Cafe
12,Funtasy Net Cafe
12,Wonderful Lifestyle Sdn Bhd
12,A&W (Malaysia) Sdn Bhd - Banda (Sekn 52 PJ)
12,Restaurant Cafe De Sky Garden Sdn Bhd
12,Good Gourmet Holdings Sdn Bhd
12,Restoran Nasi Kandar Azzam Maju
12,RESTAURANT KAM HEONG
12,Gloria Jean's Coffee Amcorp Mall
12,A&W (PJ PALMS)
12,A&W (PJ Drive In)
12,pizza Hut PJ Old Town
12,Pizza Hut PJ New Town
12,KFC Taman Sri Manja Square 2
12,KFC PJ State
12,KFC Jalan Barat
12,Papparich (MERDEKA SQUARE)
12,Domino's Pizza (JALAN GASING)
12,McDonald's PJ Old Town
12,KFC Petronas Petaling Utama DT
12,McDonald's Amcorp Mall
12,Domino's Pizza (SRI MANJA )
12,Domino's Pizza (SS2)
12,New Rstnt Ipoh Chicken Rice Sdn Bhd
12,Starbucks Amcorp Mall
12,Rstnt Jin Xuan Hong Kong (P J) Sdn Bhd
12,Merit Deluxe Sdn Bhd
12,Mount Dollars Sdn Bhd
12,Kopitime Cafe (Pj) Sdn Bhd
12,Kenny Rogers Roasters Amcorp Mall
12,Fugu Neo Japanese Rstnt Sdn Bhd
12,Cosmic Alliance Sdn Bhd
12,Malacam Sdn Bhd
12,Hilton Petaling Jaya
12,Restoran Ipoh Chicken
12,Hotel Armada Petaling Jaya
12,A & W Malaysia Sdn Bhd
12,Restoran Sri Bidara
12,Govindarath Sinnasamy
12,Victoria Station (PJ) Sdn Bhd
12,Low See Hee
12,Thai Corner Restaurant
12,Angilleth Ibrahim Sulaiman
12,Restoran Thai Sabye Sabye
12,Su Chan Deli
12,Sepang Mekar Sdn Bhd
12,Restaurant Chef Rasa Sayang Kristal Sdn Bhd
12,Sango Japanese Restaurant (M) Sdn Bhd
12,Restoran Oversea (P J) Sdn Bhd
12,Restoran Veng Soon
12,Soon Lee Eating Shop
12,Wong Sun Fatt
12,Toh Yuen Chinese Restaurant
12,Restoran Syed
12,Raju Restaurant
12,Restaurant Extra Super Tanker Sdn Bhd
12,Kanna Curry House Sdn Bhd
12,Ideal Wealth Creation Sdn Bhd
12,Jm Bariani Hse Sdn Bhd
12,Crystal Crown Hotel Petalin Jaya (Nikmat Maju Development Sdn Bhd)
12,Restoran Megaway
12,Cal-Sub F & B Sdn Bhd
12,New Rstnt Ipoh Chicken Rice
12,My Castle Sdn Bhd
12,Maharaj Original Indian Cuisine
12,Orchid Blossom Restaurants Sdn Bhd
12,Lemon Restaurant Sdn Bhd
12,Sri Bidara Business Corporation Sdn Bhd
12,Yik Kee Restaurant (P J) Sdn Bhd
12,Lotus Family Restaurants (M) Sdn Bhd The
12,Lotus The
12,Restaurant Piccadilly Sdn Bhd
12,Khuntai Restaurant Sdn Bhd
12,Bespoke Voyager Sdn Bhd
12,Prima Utama Holdings Sdn Bhd
12,Raju Rstnt Sdn Bhd
12,PTI Food & Beverages Sdn Bhd
12,Eden Inc. Bhd
13,Puffy Paws Cafe Sdn Bhd
13,Vietmy Cafe
13,Restoran Al Falah Corner
13,Arafah Maju Bistro
13,Yeo Yeo Huat Restaurant
13,Hk Boy Cart Noodle Sdn Bhd
13,Yew Kee Yong Tow Foo Restaurant
13,Restoran Maju V Jaya
13,Ds Tree Restaurant
13,Restoran 2288
13,Restoran Yiyi Tou
13,Outofconcept Cafe
13,Tai Thong Group Sdn Bhd
13,Laman Rimbunan Restaurant
13,Dommal Food Services Sdn Bhd
13,Lets Veggie Restaurant Sdn Bhd
13,Dak Korean Restaurant Sdn. Bhd.
13,Jojo Lee Restaurant
13,Restoran Xian Wei
13,Syafa Curry House
13,A Plus Nasi Lemak House
13,Food Temptation Sdn Bhd
13,Pak Kebabs Kitchen Sdn Bhd
13,Maju V Jaya Cafe
13,Ming Heang Seafood Restaurant
13,Restoran Sun Kar Hee Sdn Bhd
13,Sk Bistro Sdn Bhd
13,Majeed Cafe
13,Naresh Global Concepts Sdn Bhd
13,Big Tree Corner
13,Apex-Pal Malaysia Sdn Bhd
13,Hakga Seafood Restaurant
13,Oldtown Kopitiam Sdn Bhd
13,Little Break Cafe
13,Vietnam Phuc Loi Restaurant
13,Restoran Ajmeer
13,Hainam Corer
13,Restoran Istilah
13,Restoran Istilah
13,Dommal Food Services Sdn Bhd
13,Dommal Food Services Sdn Bhd
13,OldTown White Coffee Jalan Kuching
13,Marrybrown Kepong Brem Mall
13,Pizza Hut Sri Gombak
13,Domino's Pizza (KEPONG)
13,Petronasj
13,Petronasj
13,KFC Kok Lian
13,Milo Restaurant
13,Heng Nam Hai Restaurant
13,Dynasty Dragon Seafood Restaurant (Kepong) Sdn Bhd
13,Wong Wai Yee
13,Medan Selera Berlian
13,AO Synergy Holdings Sdn Bhd
13,Kedai Makan Soon Heong
13,Restoran Kepala Ikan E & O
13,Restoran Chang Jung
13,Kow Lai Fong
13,Eng Guan Kau
13,New Swallow Sdn Bhd
13,Ban Lee Restoren
13,South North Seafood Rstnt
13,Antamax Gourmet Sdn Bhd
13,Guan Fatt Vegetarian Restaurant
13,Restoran Nur Maju Sdn Bhd
14,Restoran Fl Sdn. Bhd.
14,Cherry Five Internet Cafe
14,Wok And Eat Restaurant
14,Rk Bistro
14,Pizza Hut Restaurants Sdn Bhd - (Wisma Mutiara Genting)
14,Tree Garden Cafe Sdn. Bhd.
14,Gerbang Alaf Restaurants Sdn. Bhd.
14,Restoran Mirza
14,Al Shahul Maju (M) Sdn Bhd
14,Snooker Soccer Cafe
14,Restoran Al Awwal Cafe
14,Tny Cafe
14,Restoran Al Hafeez Maju
14,Kim Kitchen
14,Little Wok Kitchen
14,The Chemistry Cafe
14,Restoran Baan Thai
14,Law Yi Restaurant
14,Tea Garden Restaurant (sp) Sdn. Bhd.
14,Prishas Curry House
14,Al Haramine Products & Marketing Sdn. Bhd.
14,Eleven Brothers Restaurant
14,Da Gan Guo Restaurant
14,Sukiya Sdn Bhd
14,Restoran B & M
14,Restoran Al Malek
14,Blue Ribbon Restaurant Sdn. Bhd.
14,Restoran Genting Klang
14,Alrachid Restaurant Sdn Bhd
14,New Highland Steamboat Restaurant
14,Sweet Forest Cafe
14,Broaden Asia Management Sdn Bhd
14,Fs Burger
14,Jh Restaurant Sdn Bhd
14,Restoran Periuk Belanga
14,Rich Circle F&B Sdn Bhd
14,Nasi Kandar Jamal Mohamed
14,Mee Sim And Pin Sim
14,Fine Foodstuff Resources
14,Restoran Ali Maju Sdn Bhd
14,Kebab Kingdom (M) Sdn Bhd
14,Supreme 2000 Sdn Bhd
14,Surawon Sdn Bhd
14,Restoran Hijrath
14,The Old London Cafe
14,Restoran Nasi Kandar Deen
14,Raso Omakden Enterprise
14,Delicious Barbeque Sdn Bhd - (KL Festival City)
14,Qing Fang Global Foods Resources (M) Sdn Bhd
14,Berjaya Roasters (M) Sdn Bhd
14,Face To Face Restaurant
14,Bee Won Korean Cuisine Sdn. Bhd.
14,The Coffee Bean & Tea Leaf (M) Sdn Bhd - KL Festival City
14,Phd Delivery Danau Kota
14,Me'nate Steak Hub (Setapak)
14,LAMODA FURNITURE MALAYSIA
14,OldTown White Coffee Danau Kota
14,Sushi King KL Festival Mall
14,Island Cruiser Foodbus
14,Pizza Hut Genting Klang
14,Pizza Hut Danau Kota
14,Kenny Rogers Roasters Setapak Central
14,Kenny Rogers Roasters Setapak
14,Domino's Pizza (SRI RAMPAI )
14,Domino's Pizza (SETAPAK)
14,The Chicken Rice Shop (Setapak Central Mall )
14,Nando's Chicken Festival City Mall
14,KFC Genting Klang
14,Papparich (SRI RAMPAI)
14,Kenny Rogers Roasters KL Festival City
14,McDonald's Titiwangsa DT
14,Yew Seng Restaurant
14,Tiang Ah Tee
14,Tan Kok Kin
14,Chan Seng Hoong
14,Tee Tean Aik
14,De Silva Peter
14,Big City Automobile (M) Sdn Bhd
14,Circle F&B Sdn Bhd
15,Iwc Aquastic Sdn Bhd
15,Nasi Kandar Aliif Maju
15,Restoran Lan Je (kuchai Lama) Sdn. Bhd.
15,Hamzah Bistro
15,Lailaiwangwang Restaurant Sdn. Bhd.
15,Cosmo Restaurants Sdn Bhd
15,Amira One Bistro
15,Kedai Makan Musa
15,Last Century Music Cafe
15,Restoran Ful Lai Mi Guan
15,Restoran Rhu
15,Restoran Rhb
15,Last Century Music Cafe
15,Restoran Fithrah
15,Lu Ding Ji Restaurant Sdn. Bhd.
15,Hi Fives Cafe
15,Lifetime Cafeteria
15,Restoran Al Sarifa Sdn. Bhd.
15,J & P Restaurant (a) Sdn. Bhd.
15,Phd Delivery Happy Garden
15,Restoran Hui Wei San Xian
15,Mhr Cafe
15,Nakon Thai Restaurant
15,Restoran Al Sarifa Sdn. Bhd.
15,Restoran Lao Di Fang
15,Elegie Cafe
15,Fei Teng Fish Village Sichuan Restaurant Sdn. Bhd.
15,Siu Gai Yik Restaurant
15,Chilli Padi Restaurant Sdn. Bhd.
15,Pusat Latihan Snuker Rex & Cafe
15,Jemi Cafe Plt
15,Restoran Ytm
15,Moneys Corner Kopitiam
15,Izumi Shokudo Japanese Restaurant
15,Five Double One Restaurant
